"URL","Title","Visit Count","Last Accessed Date-Time (GMT)","Duration of Last Accessed (in seconds)"
"https://www.outlook.com/sit.singaporetech.edu.sg","Outlook","1","2019-10-13 16:36:13","0"
"https://outlook.office365.com/sit.singaporetech.edu.sg","Outlook","1","2019-10-13 16:36:13","0"
"https://outlook.office365.com/owa/sit.singaporetech.edu.sg","Outlook","1","2019-10-13 16:36:13","0"
"https://www.google.com/search?newwindow=1&ei=z-GiXev2Gof9rQHNvZ6gCg&q=sit+email&oq=sit+email&gs_l=psy-ab.3..0i273j0l7.39753.41104..41301...0.3..0.57.373.9......0....1..gws-wiz.......0i71j0i67j0i131j0i10.pJjN4iPGn30&ved=0ahUKEwirmt6Q6pjlAhWHfisKHc2eB6QQ4dUDCAs&uact=5","sit email - Google Search","3","2019-10-13 16:36:09","9"
"https://www.google.com/search?q=in4sit&oq=in4sit&aqs=chrome..69i57j0l5.2070j0j4&sourceid=chrome&ie=UTF-8","in4sit - Google Search","3","2019-10-13 16:35:27","0"
"https://xsite.singaporetech.edu.sg/d2l/lp/auth/saml/login","Working...","2","2019-10-13 16:35:00","0"
"https://www.google.com/search?q=xsite&oq=xsite&aqs=chrome.0.69i59j0l3j69i60l2.2399j1j1&sourceid=chrome&ie=UTF-8","xsite - Google Search","3","2019-10-13 16:34:59","0"
"https://fs.singaporetech.edu.sg/adfs/ls/?SAMLRequest=jdE9a8MwEAbgvdD%2fYLRbH44dy8IOhHYJpEvSduhSFPlqG2zJ1cklP79KQ2jHbvfBCw939XYJvT3A5wIYkt1jQ1BPo7%2f271BVZp1zU1bC5IUUVSVg1VZZIWXeSiNI8goeB2cbklFOkh3iAjuLQdsQR1xUqeCpWD1zqVa5yjkteVEUmXgjyRYRfIjZB2dxmcAfwX8NBl4O%2b4b0IcyoGDvjEIDiYDs9Ow8BTE%2bhXSh2rM1GNs5MRz8bXTdYdpHvLxWNO5Kcp9FiQxZvldM4oLJ6AlTBqOP2aa8iWM3eBWfcSDb3d0lS%2f%2fD9f4L6hiebGxVOZStLnqVSGJPm2rSxKtbpqcx08cHLtTaaBrDxNEhPfuj6gLM2QI2bfuk1uyIiqGZ%2ff7P5Bg%3d%3d","Working...","1","2019-10-13 16:34:40","0"
"https://www.google.com/search?newwindow=1&ei=e-GiXebCNMz49QPjqqT4AQ&q=xsite&oq=xsite&gs_l=psy-ab.3..0i273j0l7j0i10j0.393.973..1096...0.3..0.50.232.5......0....1..gws-wiz.......0i71j0i131j0i67.Xsvn6eT99pA&ved=0ahUKEwim7PDo6ZjlAhVMfH0KHWMVCR8Q4dUDCAs&uact=5","xsite - Google Search","3","2019-10-13 16:34:06","10"
"https://www.google.com/search?newwindow=1&ei=eeGiXbwU16b1A_mAl5gI&q=site&oq=site&gs_l=psy-ab.3..0l10.1771.2128..2262...0.3..1.254.369.3j0j1......0....1..gws-wiz.......0i71j0i67j0i131.YOewqOgBb04&ved=0ahUKEwj8tMLn6ZjlAhVXU30KHXnABYMQ4dUDCAs&uact=5","site - Google Search","3","2019-10-13 16:34:04","0"
"https://www.google.com/search?q=exsite&oq=exsite&aqs=chrome..69i57j0l5.935j0j1&sourceid=chrome&ie=UTF-8","exsite - Google Search","3","2019-10-13 16:34:01","0"
"https://app.slack.com/client/TJFC35FCH/CP2U2LS5A","Slack | week06 | sit-ict2x01-2019t1","1","2019-10-13 16:19:06","34"
"https://sit-ict2x01-2019t1.slack.com/","Slack","3","2019-10-13 16:18:44","0"
"https://slack.com/checkcookie?redir=https%3A%2F%2Fsit-ict2x01-2019t1.slack.com%2F","Slack","1","2019-10-13 16:18:44","85"
"https://sit-ict2x01-2019t1.slack.com/messages","Slack","1","2019-10-13 16:18:44","3"
"https://app.slack.com/client/TJFC35FCH/","Slack","1","2019-10-13 16:18:44","18"
"https://slack.com/signin","Slack","2","2019-10-13 16:18:18","0"
"https://www.google.com/search?newwindow=1&ei=vN2iXYLzL8vbz7sPo_SUqAQ&q=slack&oq=slack&gs_l=psy-ab.3..0i67j0l9.464.1761..1918...1.3..0.60.263.6....2..0....1..gws-wiz.......0i71j0i10i67j0i273j0i131.I2SlBgniJ_M&ved=0ahUKEwiCwcef5pjlAhXL7XMBHSM6BUUQ4dUDCAs&uact=5","slack - Google Search","3","2019-10-13 16:18:08","15"
"https://www.google.com/search?q=slck&oq=slck&aqs=chrome..69i57j0l5.635j0j1&sourceid=chrome&ie=UTF-8","slck - Google Search","3","2019-10-13 16:18:05","0"
"https://sitsingaporetechedu-my.sharepoint.com/personal/1800601_sit_singaporetech_edu_sg/_layouts/15/Doc.aspx?sourcedoc=%7B48D52A8F-46BF-4E78-9D17-799982C4E90A%7D&file=M2%20Requirements.docx&action=default&mobileredirect=true&CT=1570954341361&OR=ItemsView","M2 Requirements.docx","1","2019-10-13 16:12:21","44"
"https://sitsingaporetechedu-my.sharepoint.com/personal/1800601_sit_singaporetech_edu_sg/_layouts/15/Doc.aspx?sourcedoc=%7B48D52A8F-46BF-4E78-9D17-799982C4E90A%7D&file=M2%20Requirements.docx&action=default&mobileredirect=true&CT=1570951683988&OR=ItemsView","M2 Requirements.docx","1","2019-10-13 15:28:04","9"
"https://superuser.com/questions/1035956/how-to-disable-telegram-desktop-auto-media-download-feature","instant messaging - How to disable telegram desktop auto media download feature - Super User","1","2019-10-13 15:25:33","6"
"https://www.makeuseof.com/tag/stop-telegram-saving-images-gallery/","How to Stop Telegram Saving Images to Your Phone Gallery","1","2019-10-13 15:25:22","0"
"https://www.google.com/search?q=disable+auto+download+telegram+desktop&oq=disable+auto+download+tele&aqs=chrome.2.0j69i57j0l4.8569j1j1&sourceid=chrome&ie=UTF-8","disable auto download telegram desktop - Google Search","3","2019-10-13 15:25:10","52"
"https://sitsingaporetechedu-my.sharepoint.com/personal/1800601_sit_singaporetech_edu_sg/_layouts/15/onedrive.aspx?originalPath=aHR0cHM6Ly9zaXRzaW5nYXBvcmV0ZWNoZWR1LW15LnNoYXJlcG9pbnQuY29tLzpmOi9nL3BlcnNvbmFsLzE4MDA2MDFfc2l0X3NpbmdhcG9yZXRlY2hfZWR1X3NnL0VtWTJOZWg4WEZCTnVGc01xUTZRMS1RQloydGJUaU5vS3l2RnNNOWJNNG1tUFE%5FcnRpbWU9LXNRS0Q2TlAxMGc&id=%2Fpersonal%2F1800601%5Fsit%5Fsingaporetech%5Fedu%5Fsg%2FDocuments%2F07%2E%20Sharing%2F2201%2FM2","M2 - OneDrive","1","2019-10-13 15:24:58","0"
"https://sitsingaporetechedu-my.sharepoint.com/_forms/spfxsinglesignon.aspx#access_token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiIsIng1dCI6ImFQY3R3X29kdlJPb0VOZzNWb09sSWgydGlFcyIsImtpZCI6ImFQY3R3X29kdlJPb0VOZzNWb09sSWgydGlFcyJ9.eyJhdWQiOiJodHRwczovL3NpdHNpbmdhcG9yZXRlY2hlZHUtbXkuc2hhcmVwb2ludC5jb20iLCJpc3MiOiJodHRwczovL3N0cy53aW5kb3dzLm5ldC82NDk5MWY3Zi00NGQ2LTRkOGMtOWNkNC03ODYyZThjYjk0YzYvIiwiaWF0IjoxNTcwOTQ2MzA4LCJuYmYiOjE1NzA5NDYzMDgsImV4cCI6MTU3MDk1MDIwOCwiYWNyIjoiMSIsImFpbyI6IkFTUUEyLzhOQUFBQXRvN0Y0czRLeGthVHRiTHBKb1FGSWh6NmVNRmVrUDlMRTl3cmdmUGZxdk09IiwiYW1yIjpbInB3ZCJdLCJhcHBfZGlzcGxheW5hbWUiOiJTaGFyZVBvaW50IE9ubGluZSBXZWIgQ2xpZW50IEV4dGVuc2liaWxpdHkiLCJhcHBpZCI6IjA4ZTE4ODc2LTYxNzctNDg3ZS1iOGI1LWNmOTUwYzFlNTk4YyIsImFwcGlkYWNyIjoiMCIsImZhbWlseV9uYW1lIjoiWkhVTyIsImdpdmVuX25hbWUiOiJaSFVPIEdVT0JBTyIsImlwYWRkciI6IjEwMy42LjE1MC4xNTAiLCJuYW1lIjoiWkhVTyBHVU9CQU8iLCJvaWQiOiIzM2Q2MzFmNi00MGZiLTQ4NzMtOWJmOS1kNGY3YTAzMDI1NmYiLCJvbnByZW1fc2lkIjoiUy0xLTUtMjEtMjg4MzI0ODY1LTYyNzA2NTk5LTI5ODcyNzEyNjQtMjI3NzkiLCJwdWlkIjoiMTAwMzNGRkZBQkIzRTFEOSIsInNjcCI6IkZpbGVzLlJlYWRXcml0ZS5BbGwiLCJzaWQiOiJmNjVmOTFhMS0zNjM4LTRjNmYtOGM4Ny0zYjRlNTcyNGQ3MTEiLCJzaWduaW5fc3RhdGUiOlsia21zaSJdLCJzdWIiOiJTX2M4dnpVRll4MjNVUnMwRVJacUxxLXdIcUF6OUI4bTZwdGhsN0k5bkVVIiwidGlkIjoiNjQ5OTFmN2YtNDRkNi00ZDhjLTljZDQtNzg2MmU4Y2I5NGM2IiwidW5pcXVlX25hbWUiOiIxODAxNzYyQHNpdC5zaW5nYXBvcmV0ZWNoLmVkdS5zZyIsInVwbiI6IjE4MDE3NjJAc2l0LnNpbmdhcG9yZXRlY2guZWR1LnNnIiwidXRpIjoiU1hiOGFjWFgwVUc0a2h1U1ZPbG9BQSIsInZlciI6IjEuMCJ9.JyzPBNDF_gqGr2iYdNespXDxdO9Rn-KdQwsFXn26NJqvTJ_68uoR30FY5NSM8m40IBq8pmsIIPXL7UBoq1CULA-dOnMMiDJITcfNLI4PzHhk2vBPRpO-dOjafPGLe5uNwnr0uLgXt6ujRblgGu8QWpnDG8JWFZ_tmtRDy0QzKrzCKlo1YVC4JI9nsP74FqChFyJXvPklYOLbWnGILmHarD2zq5MtcnG5rqq2C56uM8bPOvuxLB5uuL_FsrNPxbE5HhOmSE_McN8J-EVixnUk4JayoroaapveFLIHaEqppfAKPihJ2i3Sqiq80Q1iLFlMeR-G0WYay4_jdmjov1QPzw&token_type=Bearer&expires_in=3599&state=3f200af4-d69f-49ec-99d5-e53af23b3d1b%7chttps%3a%2f%2fsitsingaporetechedu-my.sharepoint.com&session_state=f65f91a1-3638-4c6f-8c87-3b4e5724d711","","1","2019-10-13 15:03:19","0"
"https://login.windows.net/64991f7f-44d6-4d8c-9cd4-7862e8cb94c6/oauth2/authorize?response_type=token&client_id=08e18876-6177-487e-b8b5-cf950c1e598c&resource=https%3A%2F%2Fsitsingaporetechedu-my.sharepoint.com&redirect_uri=https%3A%2F%2Fsitsingaporetechedu-my.sharepoint.com%2F_forms%2Fspfxsinglesignon.aspx&state=cb623a17-ec7e-4cf0-9891-eb4a7f64d1f7%7Chttps%3A%2F%2Fsitsingaporetechedu-my.sharepoint.com&&client-request-id=b465473f-bc3c-4c9e-9a3f-680eef15ed1e&x-client-SKU=Js&x-client-Ver=1.0.16&prompt=none","","1","2019-10-13 15:03:19","0"
"https://login.microsoftonline.com/64991f7f-44d6-4d8c-9cd4-7862e8cb94c6/oauth2/authorize?response_type=token&client_id=08e18876-6177-487e-b8b5-cf950c1e598c&resource=https%3A%2F%2Fsitsingaporetechedu-my.sharepoint.com&redirect_uri=https%3A%2F%2Fsitsingaporetechedu-my.sharepoint.com%2F_forms%2Fspfxsinglesignon.aspx&state=cb623a17-ec7e-4cf0-9891-eb4a7f64d1f7%7Chttps%3A%2F%2Fsitsingaporetechedu-my.sharepoint.com&&client-request-id=b465473f-bc3c-4c9e-9a3f-680eef15ed1e&x-client-SKU=Js&x-client-Ver=1.0.16&prompt=none","","1","2019-10-13 15:03:19","0"
"https://sitsingaporetechedu-my.sharepoint.com/_forms/spfxsinglesignon.aspx#access_token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiIsIng1dCI6ImFQY3R3X29kdlJPb0VOZzNWb09sSWgydGlFcyIsImtpZCI6ImFQY3R3X29kdlJPb0VOZzNWb09sSWgydGlFcyJ9.eyJhdWQiOiJodHRwczovL3NpdHNpbmdhcG9yZXRlY2hlZHUtbXkuc2hhcmVwb2ludC5jb20iLCJpc3MiOiJodHRwczovL3N0cy53aW5kb3dzLm5ldC82NDk5MWY3Zi00NGQ2LTRkOGMtOWNkNC03ODYyZThjYjk0YzYvIiwiaWF0IjoxNTcwOTQ5OTAwLCJuYmYiOjE1NzA5NDk5MDAsImV4cCI6MTU3MDk1MzgwMCwiYWNyIjoiMSIsImFpbyI6IjQyVmdZRWk4RmVRVDNkNDNjZW4yYS9waXovUXR2NTdlK2JSUDVPSzczWi84MmZpRkJDb0EiLCJhbXIiOlsicHdkIl0sImFwcF9kaXNwbGF5bmFtZSI6IlNoYXJlUG9pbnQgT25saW5lIFdlYiBDbGllbnQgRXh0ZW5zaWJpbGl0eSIsImFwcGlkIjoiMDhlMTg4NzYtNjE3Ny00ODdlLWI4YjUtY2Y5NTBjMWU1OThjIiwiYXBwaWRhY3IiOiIwIiwiZmFtaWx5X25hbWUiOiJaSFVPIiwiZ2l2ZW5fbmFtZSI6IlpIVU8gR1VPQkFPIiwiaXBhZGRyIjoiMTAzLjYuMTUwLjE1MCIsIm5hbWUiOiJaSFVPIEdVT0JBTyIsIm9pZCI6IjMzZDYzMWY2LTQwZmItNDg3My05YmY5LWQ0ZjdhMDMwMjU2ZiIsIm9ucHJlbV9zaWQiOiJTLTEtNS0yMS0yODgzMjQ4NjUtNjI3MDY1OTktMjk4NzI3MTI2NC0yMjc3OSIsInB1aWQiOiIxMDAzM0ZGRkFCQjNFMUQ5Iiwic2NwIjoiRmlsZXMuUmVhZFdyaXRlLkFsbCIsInNpZCI6ImY2NWY5MWExLTM2MzgtNGM2Zi04Yzg3LTNiNGU1NzI0ZDcxMSIsInNpZ25pbl9zdGF0ZSI6WyJrbXNpIl0sInN1YiI6IlNfYzh2elVGWXgyM1VSczBFUlpxTHEtd0hxQXo5QjhtNnB0aGw3STluRVUiLCJ0aWQiOiI2NDk5MWY3Zi00NGQ2LTRkOGMtOWNkNC03ODYyZThjYjk0YzYiLCJ1bmlxdWVfbmFtZSI6IjE4MDE3NjJAc2l0LnNpbmdhcG9yZXRlY2guZWR1LnNnIiwidXBuIjoiMTgwMTc2MkBzaXQuc2luZ2Fwb3JldGVjaC5lZHUuc2ciLCJ1dGkiOiJrbzh0REl1ODFVYXJIb18yNC1ocUFBIiwidmVyIjoiMS4wIn0.LvaReLNtcLdV3SMJ-sgnua3avmat8oQqCaVTyr4ptQgXvYxdh1rizXWRFhjRuS88FVb41LQ30YUORJgeRdGru7YD9sICfV-2cGXKaflaUzTgq26X0XNNv27uEKnASPPHCmUS5-rySi_Nup4JnYdMED1O1TpGZOsWbkIi1Brz1p9H5tNHEdpRUzgiWaRzx-Ozaj9LF6xd1HQ74HGF3NLZcmTVyOAKmwRkWsed8tMsfcpxTt-X-tvBfJr0KE4OJOk4OcVhXvfz_NkbIRzpqifMWwQ9fe_TIZkBCe3GnFvEkUiZtQmKB0pbuDLRt5PkO9A1Vuxca6cDs22LQUk9wFNQEA&token_type=Bearer&expires_in=3599&state=cb623a17-ec7e-4cf0-9891-eb4a7f64d1f7%7chttps%3a%2f%2fsitsingaporetechedu-my.sharepoint.com&session_state=f65f91a1-3638-4c6f-8c87-3b4e5724d711","","1","2019-10-13 15:03:19","0"
"https://www.singaporetech.edu.sg/undergraduate-programmes/ict-information-security","Bachelor of Engineering in Information Security Degree | SIT","1","2019-10-13 14:42:27","0"
"https://www.google.com/search?q=sit+information+security&oq=sit+info&aqs=chrome.0.0j69i57j0l4.2335j0j1&sourceid=chrome&ie=UTF-8","sit information security - Google Search","3","2019-10-13 14:42:25","0"
"https://docs.google.com/spreadsheets/d/1B4BzcPOk84HekQqTsxc3bUXE1QVLY0YjwoIke7Q7ce8/edit#gid=45374","Taiwan_2019_Dec - Google Sheets","1","2019-10-13 14:29:44","0"
"https://docs.google.com/spreadsheets/d/1B4BzcPOk84HekQqTsxc3bUXE1QVLY0YjwoIke7Q7ce8/edit#gid=1863511769","Taiwan_2019_Dec - Google Sheets","55","2019-10-13 14:29:41","0"
"https://docs.google.com/spreadsheets/d/1B4BzcPOk84HekQqTsxc3bUXE1QVLY0YjwoIke7Q7ce8/edit","Taiwan_2019_Dec - Google Sheets","1","2019-10-13 14:29:37","158"
"https://docs.google.com/spreadsheets/d/1B4BzcPOk84HekQqTsxc3bUXE1QVLY0YjwoIke7Q7ce8/edit?usp=drive_web&ouid=108003142106648920068","Taiwan_2019_Dec - Google Sheets","2","2019-10-13 14:29:37","0"
"https://drive.google.com/drive/shared-with-me","Shared with me - Google Drive","1","2019-10-13 14:29:31","0"
"https://drive.google.com/drive/my-drive","My Drive - Google Drive","1","2019-10-13 14:29:30","0"
"https://drive.google.com/drive/","Google Drive","1","2019-10-13 14:29:30","0"
"https://drive.google.com/drive/?tab=wo","Google Drive","2","2019-10-13 14:29:30","4"
"https://drive.google.com/?tab=wo&authuser=0","Google Drive","1","2019-10-13 14:29:29","0"
"https://www.google.com/search?q=how+secure+is+my+password&oq=ho&aqs=chrome.0.69i59l2j69i57j69i60l3.283j0j1&sourceid=chrome&ie=UTF-8","how secure is my password - Google Search","3","2019-10-13 14:29:24","0"
"https://www.mountaingoatsoftware.com/articles/estimating-with-use-case-points","Estimating With Use Case Points","1","2019-10-13 14:24:45","0"
"https://www.tutorialspoint.com/estimation_techniques/estimation_techniques_use_case_points.htm","Estimation Techniques - Use-Case Points - Tutorialspoint","1","2019-10-13 14:22:47","0"
"https://www.google.com/search?q=what+is+use+case+point+estimation&oq=what+is+use+case+point&aqs=chrome.1.69i57j0l4.5393j0j1&sourceid=chrome&ie=UTF-8","what is use case point estimation - Google Search","3","2019-10-13 14:22:16","18"
"https://sitsingaporetechedu-my.sharepoint.com/personal/1800601_sit_singaporetech_edu_sg/_layouts/15/Doc.aspx?sourcedoc=%7B48D52A8F-46BF-4E78-9D17-799982C4E90A%7D&file=M2%20Requirements.docx&action=default&mobileredirect=true&CT=1570946610000&OR=ItemsView","M2 Requirements.docx","1","2019-10-13 14:03:30","0"
"https://sitsingaporetechedu-my.sharepoint.com/_layouts/15/Authenticate.aspx?Source=%2Fpersonal%2F1800601%5Fsit%5Fsingaporetech%5Fedu%5Fsg%2F%5Flayouts%2F15%2Fguestaccess%2Easpx%3Fe%3Dlnrz90%26share%3DEmY2Neh8XFBNuFsMqQ6Q1%2DQBZ2tbTiNoKyvFsM9bM4mmPQ","2201 - OneDrive","2","2019-10-13 14:03:24","18"
"https://sitsingaporetechedu-my.sharepoint.com/_forms/default.aspx","2201 - OneDrive","1","2019-10-13 14:03:24","0"
"https://sitsingaporetechedu-my.sharepoint.com/personal/1800601_sit_singaporetech_edu_sg/_layouts/15/guestaccess.aspx?e=lnrz90&share=EmY2Neh8XFBNuFsMqQ6Q1-QBZ2tbTiNoKyvFsM9bM4mmPQ","2201 - OneDrive","1","2019-10-13 14:03:24","52"
"https://sitsingaporetechedu-my.sharepoint.com/personal/1800601_sit_singaporetech_edu_sg/_layouts/15/onedrive.aspx?id=%2Fpersonal%2F1800601%5Fsit%5Fsingaporetech%5Fedu%5Fsg%2FDocuments%2F07%2E%20Sharing%2F2201&originalPath=aHR0cHM6Ly9zaXRzaW5nYXBvcmV0ZWNoZWR1LW15LnNoYXJlcG9pbnQuY29tLzpmOi9nL3BlcnNvbmFsLzE4MDA2MDFfc2l0X3NpbmdhcG9yZXRlY2hfZWR1X3NnL0VtWTJOZWg4WEZCTnVGc01xUTZRMS1RQloydGJUaU5vS3l2RnNNOWJNNG1tUFE_cnRpbWU9LXNRS0Q2TlAxMGc","2201 - OneDrive","1","2019-10-13 14:03:24","44"
"https://fs.singaporetech.edu.sg/adfs/ls/?client-request-id=345e0d9f-a019-0000-357e-f50909f65c71&username=&wa=wsignin1.0&wtrealm=urn%3afederation%3aMicrosoftOnline&wctx=estsredirect%3d2%26estsrequest%3drQIIAaVRO2gUQQDdub2suUMxSAqDTYpUCbM7szuzO7NgMTvZhRA_RMRCxHDu53Yhd7vZz8W7wtoypLRRLK9MFWJtkypWQnohWImgWFh4h412gq94vOLxeLy3rmIdu2voNyw4Z4iSBMMwnqs_UN7oLr2-9pSsvFEU-uJbp_P9yf4rsFxlw36vyMu4jsNUj6NGr_pTINK6LirXMKqs_ssxM8DBWK_SXhkXeTas9TAfGLtJXg4qI4qTXrNX672qeH4CwDkAlwBMW_uckcBHhHBhBRajxJPUJ5Ri6liE-T63NhlHNjcDJJkvLAZNyT2JGUablDvMC7j0pCM9IQVjNvEZZ54QniOoKS2b81niLNeTEkkiZMDwRev6fdHUqTmnvMwm8ddWZ95xt8ireqr-02DH6ppNOMeJk0BCIhuSiIWQhxGBDrPNmIXPOAntM1XLi3iYRedt8Ll9Fanu4mJ3SbmprCo_2uDtwmz2rdHP7P3HD-Lk6NbRu0-pcrZgTDjLmu3xKB8_6O-IjQ3vzmjyaHhvrx9FxkO0Mzmw7zZ-seULhm4jFx9q4FDTLjXwRQMvryinnf8_6KK7bCLMIUYQW6vIdpHpUvr4Fw2","Working...","3","2019-10-13 14:03:10","0"
"https://login.microsoftonline.com/64991f7f-44d6-4d8c-9cd4-7862e8cb94c6/oauth2/authorize?client_id=00000003-0000-0ff1-ce00-000000000000&response_mode=form_post&protectedtoken=true&response_type=code%20id_token&resource=00000003-0000-0ff1-ce00-000000000000&scope=openid&nonce=984FE0449A3F3854BC5E455157348EE93D890692F0C8EA38-2C9BC1810D5978BF9CBC7CBACA8864E898BAAB7A52C369954BF38BCC0C4ACF81&redirect_uri=https:%2F%2Fsitsingaporetechedu-my.sharepoint.com%2F_forms%2Fdefault.aspx&domain_hint=singaporetech.edu.sg&wsucxt=1&cobrandid=11bd8083-87e0-41b5-bb78-0bc43c8a8e8a&client-request-id=345e0d9f-a019-0000-357e-f50909f65c71&sso_reload=true","Sign In","1","2019-10-13 14:02:54","0"
"https://sitsingaporetechedu-my.sharepoint.com/:f:/g/personal/1800601_sit_singaporetech_edu_sg/EmY2Neh8XFBNuFsMqQ6Q1-QBZ2tbTiNoKyvFsM9bM4mmPQ?e=lnrz90","Sign In","1","2019-10-13 14:02:54","11"
"https://sitsingaporetechedu-my.sharepoint.com/_forms/default.aspx?ReturnUrl=%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252Fpersonal%252F1800601%255Fsit%255Fsingaporetech%255Fedu%255Fsg%252F%255Flayouts%252F15%252Fguestaccess%252Easpx%253Fe%253Dlnrz90%2526share%253DEmY2Neh8XFBNuFsMqQ6Q1%252DQBZ2tbTiNoKyvFsM9bM4mmPQ&Source=cookie","Sign In","1","2019-10-13 14:02:54","0"
"https://login.windows.net/64991f7f-44d6-4d8c-9cd4-7862e8cb94c6/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&protectedtoken=true&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=984FE0449A3F3854BC5E455157348EE93D890692F0C8EA38%2D2C9BC1810D5978BF9CBC7CBACA8864E898BAAB7A52C369954BF38BCC0C4ACF81&redirect%5Furi=https%3A%2F%2Fsitsingaporetechedu%2Dmy%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&domain%5Fhint=singaporetech%2Eedu%2Esg&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=345e0d9f%2Da019%2D0000%2D357e%2Df50909f65c71","Sign In","1","2019-10-13 14:02:54","0"
"https://login.microsoftonline.com/64991f7f-44d6-4d8c-9cd4-7862e8cb94c6/oauth2/authorize?client_id=00000003-0000-0ff1-ce00-000000000000&response_mode=form_post&protectedtoken=true&response_type=code%20id_token&resource=00000003-0000-0ff1-ce00-000000000000&scope=openid&nonce=984FE0449A3F3854BC5E455157348EE93D890692F0C8EA38-2C9BC1810D5978BF9CBC7CBACA8864E898BAAB7A52C369954BF38BCC0C4ACF81&redirect_uri=https:%2F%2Fsitsingaporetechedu-my.sharepoint.com%2F_forms%2Fdefault.aspx&domain_hint=singaporetech.edu.sg&wsucxt=1&cobrandid=11bd8083-87e0-41b5-bb78-0bc43c8a8e8a&client-request-id=345e0d9f-a019-0000-357e-f50909f65c71","Sign In","1","2019-10-13 14:02:54","0"
"https://drive.google.com/drive/folders/1N0Ppssz486__UlH_X6fYCf5msh22YUfd","ICT2201: Software Engineering - Google Drive","2","2019-10-13 14:02:28","0"
"https://drive.google.com/drive/folders/1N0Ppssz486__UlH_X6fYCf5msh22YUfd?usp=sharing","ICT2201: Software Engineering - Google Drive","2","2019-10-13 14:02:27","0"
"https://www.google.com/search?q=tera+term&oq=tera+term&aqs=chrome..69i57j0l5.1117j0j1&sourceid=chrome&ie=UTF-8","tera term - Google Search","3","2019-10-13 11:43:14","0"
"https://www.wikihow.com/Activate-the-Dark-Theme-on-Adobe-Acrobat-Reader-DC","How to Activate the Dark Theme on Adobe Acrobat Reader DC: 5 Steps","1","2019-10-13 11:36:56","4"
"https://superuser.com/questions/1170323/how-to-change-the-display-theme-in-adobe-acrobat-reader-permanently","windows - How to change the display theme in Adobe Acrobat Reader permanently? - Super User","1","2019-10-13 11:36:13","7"
"https://www.google.com/search?newwindow=1&ei=D5uiXZeyApjd9QPHj52wBA&q=adobe+dark+mode&oq=adobde+dark&gs_l=psy-ab.3.0.0i13l9j0i22i30.150251.153770..154919...0.3..0.182.618.10j1....2..0....1..gws-wiz.......0i71j0i67j0j0i131j0i131i67j0i10j0i13i10.tSGlxDzodP0","adobe dark mode - Google Search","3","2019-10-13 11:36:12","7"
"https://www.spotify.com/sg-en/download/windows/","Windows download - Spotify","3","2019-10-13 11:34:09","19"
"https://www.spotify.com/download/windows/","Windows download - Spotify","1","2019-10-13 11:33:51","0"
"https://www.spotify.com/us/download/other/","Free Download for your Platform","3","2019-10-13 11:33:51","0"
"https://open.spotify.com/browse/featured","Spotify – Home","1","2019-10-13 11:33:39","0"
"https://open.spotify.com/","Spotify - Web Player: Music for everyone","1","2019-10-13 11:33:38","0"
"https://open.spotify.com/browse","Spotify - Web Player: Music for everyone","1","2019-10-13 11:33:38","22"
"https://www.google.com/search?q=spotify&oq=spot&aqs=chrome.0.69i59j69i57j0l4.1380j0j1&sourceid=chrome&ie=UTF-8","spotify - Google Search","3","2019-10-13 11:33:36","8"
"https://www.google.com/search?q=spotify&oq=spotify&aqs=chrome..69i57.1453j0j1&sourceid=chrome&ie=UTF-8","spotify - Google Search","3","2019-10-13 11:32:25","0"
"https://developer.android.com/studio/","Download Android Studio and SDK tools  |  Android Developers","8","2019-10-13 09:56:17","0"
"https://developer.android.com/studio/install","Install Android Studio  |  Android Developers","3","2019-10-13 09:56:06","0"
"https://www.google.com/search?q=android+studio&oq=android+studio&aqs=chrome..69i57j0l5.1850j0j1&sourceid=chrome&ie=UTF-8","android studio - Google Search","3","2019-10-13 09:55:54","175"
"https://www.vmware.com/sg/products/workstation-pro/workstation-pro-evaluation.html","Download VMware Workstation Pro | SG","1","2019-10-13 09:48:08","84"
"https://my.vmware.com/web/vmware/downloads","downloads","1","2019-10-13 09:48:00","176"
"https://www.google.com/search?newwindow=1&ei=p4GiXfO4EJqHyAOB25OQDw&q=vmware+download&oq=vmware+d&gs_l=psy-ab.3.0.0i67l2j0l8.163425.164611..165614...0.2..0.35.69.2......0....1..gws-wiz.......0i71j0i131i67.RNp177upkd4","vmware download - Google Search","3","2019-10-13 09:47:59","0"
"https://www.vmware.com/go/downloadworkstation","Download VMware Workstation Pro","2","2019-10-13 09:47:38","0"
"https://my.vmware.com/en/web/vmware/info/slug/desktop_end_user_computing/vmware_workstation_pro/15_0","Download VMware Workstation Pro","2","2019-10-13 09:47:38","0"
"https://www.vmware.com/products.html","VMware Products","1","2019-10-13 09:47:10","0"
